2024-02-17T23:58:18.645312Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.960978,0.00026994000018021325
2024-02-17T23:58:19.092336Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.960978,0.0004955909998898278
2024-02-17T23:58:19.671141Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.978721,0.001249290000032488
2024-02-17T23:58:20.096748Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.978721,0.00026758099988910544
2024-02-17T23:58:20.597143Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.65947,0.0004990799998267903
2024-02-17T23:58:21.181522Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.65947,0.00044660000003204914
2024-02-17T23:58:21.598623Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.960978,0.0005408309998529148
2024-02-17T23:58:22.105535Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.940388,0.00025339100011478877
2024-02-17T23:58:22.599856Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.981536,0.0002637299999150855
2024-02-17T23:58:23.094107Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.981536,0.000282609999885608
2024-02-17T23:58:23.596819Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.949407,0.00034628999992492027
2024-02-17T23:58:24.630552Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.95461,0.00025164099997709855
2024-02-17T23:58:25.113540Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.875436,0.00018785999964165967
2024-02-17T23:58:25.612690Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.65947,0.0003660309998849698
2024-02-17T23:58:26.091210Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.949407,0.0005452000004879665
2024-02-17T23:58:26.609376Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.65947,0.0003576199999315577
2024-02-17T23:58:27.139692Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.949407,0.0011182509997524903
2024-02-17T23:58:27.619186Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.875436,0.025529589999678137
2024-02-17T23:58:28.119125Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.95461,0.016755291999970723
2024-02-17T23:58:28.767257Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.95461,0.00030203000005712966
2024-02-17T23:58:29.609947Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.95461,0.00023042000020723208
2024-02-17T23:58:30.114283Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.65947,0.0003338210008223541
2024-02-17T23:58:30.603601Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.95461,0.000282540000625886
2024-02-17T23:58:31.109006Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.95461,0.0004053900001963484
2024-02-17T23:58:31.607062Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.95461,0.0008013709993974771
2024-02-17T23:58:32.108463Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.936457,0.0012625509998542839
2024-02-17T23:58:32.605957Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.936457,0.0010084309997182572
2024-02-17T23:58:33.106667Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.936457,0.0003080610003962647
2024-02-17T23:58:33.604511Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.93628,0.00039748999984112743
2024-02-17T23:58:34.650073Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.939662,0.0002686400000584399
2024-02-17T23:58:35.091769Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.949407,0.0002741899998000008
2024-02-17T23:58:35.600450Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.875436,0.00026574999992590165
2024-02-17T23:58:36.096222Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.875436,0.00026372999946033815
2024-02-17T23:58:36.606954Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.875436,0.00022109999918029644
2024-02-17T23:58:37.107314Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.875436,0.00023286000032385346
2024-02-17T23:58:37.613153Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.939902,0.00027619999991657096
2024-02-17T23:58:38.114187Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.949407,0.0005199699999138829
2024-02-17T23:58:38.617300Z,So11111111111111111111111111111111111111112,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,108.875436,0.00037444000008690637
